,User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
10235,91832,0836220498,10,Night Of Crash-Test Dummies,Gary Larson,1988,Andrews McMeel Publishing
10236,91832,044098761X,5,A Wind in the Door (Laurel Leaf Books),Madeleine L'Engle,1976,Laure Leaf
10237,140437,0151004358,9,The Unstrung Harp,Edward Gorey,1999,Harcourt
10238,19681,0451207343,9,Taste of Honey: A Carson Springs Novel,Eileen Goudge,2003,Signet Book
10239,213953,0451207343,10,Taste of Honey: A Carson Springs Novel,Eileen Goudge,2003,Signet Book
10240,188490,0312054114,6,Death of a Partner,Janet Neel,1991,St Martins Pr
10241,173215,0307120139,9,Where's My Blankie (Growing-Up Book),Anna H. Dickson,1984,Random House Childrens Books
10242,49798,0822522772,10,Fish Sleep With Their Eyes Open and Other Facts and Curiosities (I Bet You Didn't Know That),Carol Iverson,1990,Lerner Pub Group
10243,15021,0345350367,9,Star Guard,Andre Norton,1984,Del Rey Books
10244,5644,2264034882,7,La Conjuration des imbÃ?Â©ciles,John Kennedy Toole,2002,Editions 10/19
10245,156717,2226004696,8,Le sucre: Roman,Georges Conchon,1977,A. Michel
10246,140223,0451132343,8,Firestarter,Stephen King,1984,Signet Book
10247,140223,034543479X,8,A Widow for One Year,JOHN IRVING,2001,Fawcett
10248,140223,0425080021,5,Dune,Frank Herbert,1984,Berkley Publishing Group
10249,238740,0140278028,8,The Beach: The History of Paradise on Earth,Gideon Bosker,1999,Penguin Books
10250,24982,0671502271,9,Ten Greatest Gifts I Give My Children : Parenting from the Heart,Steven W. Vannoy,1994,Fireside
10251,229501,8432021148,5,El Viejo Y El Mar/the Old Man and the Sea,Ernest Hemingway,1984,Planeta Pub Corp
10252,229501,8478443827,7,La Herencia,Louisa May Alcott,1999,Siruela
10253,202058,0312089244,8,Working on the Edge: Surviving in the World's Most Dangerous Profession : King Crab Fishing on Alaska's High Seas,Spike Walker,1993,St. Martin's Press
10254,45315,0061031542,7,Orange Crush,Tim Dorsey,2002,HarperTorch
10255,45315,044661193X,5,Basket Case,Carl Hiaasen,2003,Warner Books
10256,45315,0804115761,3,Thousand Acres,JANE SMILEY,1996,Ivy Books
10257,45315,0446667900,5,A Darkness More Than Night,Michael Connelly,2002,Warner Vision
10258,45315,0141001828,8,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nat Philbrick,2001,Penguin Books
10259,45315,044661162X,3,Chasing the Dime,Michael Connelly,2003,Warner Books
10260,41084,0061031542,7,Orange Crush,Tim Dorsey,2002,HarperTorch
10261,41084,0312980140,8,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks
10262,41084,0425101452,8,Phantoms,Dean R. Koontz,1996,Berkley Publishing Group
10263,41084,0066214122,8,Prey: A Novel,Michael Crichton,2002,HarperCollins
10264,41084,002542730X,7,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
10265,41084,0345402871,7,Airframe,Michael Crichton,1997,Ballantine Books
10266,41084,0671016784,8,Gravity (A),Tess Gerritsen,1999,Atria
10267,251613,0702806218,5,"United States of America, western",Bartholomew (Firm),1992,Bartholomew
10268,59269,0883965275,5,For a Special Teenager: A Collection of Poems (Teens &amp; Young Adults),A Blue Mountain Arts Collection,1999,Blue Mountain Arts
10269,59269,0679414770,8,Lesson Before Dying,Ernest J. Gaines,1993,Random House~trade
10270,59269,0448095025,9,"The Hidden Staircase (Nancy Drew Mystery Stories, No 2)",Carolyn Keene,1991,Grosset &amp; Dunlap
10271,59269,0671888587,10,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
10272,59269,0670813648,10,Misery,Stephen King,1990,Viking Books
10273,59269,0451161343,1,Thinner,Stephen King,1994,Signet Book
10274,59269,0684803968,8,LET ME CALL YOU SWEETHEART,Mary Higgins Clark,1995,Simon &amp; Schuster
10275,59269,0345410017,10,Fahrenheit 451,RAY BRADBURY,1996,Ballantine Books
10276,184465,0553213881,6,"Ralph Waldo Emerson: Selected Essays, Lectures and Poems","Robert D., Jr. Richardosn",1996,Bantam Books
10277,184465,0446313645,10,Fear and Loathing: On the Campaign Trail,Dr. Hunter S. Thompson,1985,Warner Books
10278,248259,0425142078,8,Chains of Command,Dale Brown,2001,Berkley Publishing Group
10279,248259,0070345317,8,How to Be a Successful Internet Consultant,Jessica Keyes,1996,McGraw-Hill Osborne Media
10280,219546,0441555217,7,Myth Conceptions (Myth Books),Robert Asprin,1996,Ace Books
10281,219546,0671874519,9,The HUNTER (FORBIDDEN GAME 1): THE HUNTER,L.J. Smith,1994,Simon Pulse
10282,111953,030702377X,8,The ghost legion,Kenneth Robeson,1975,Golden Press
10283,215225,3453171691,8,Come Together. (dt. Ausgabe),Josie Lloyd,2000,Heyne
10284,215225,3548220584,10,Henry dreht auf. Roman.,Tom Sharpe,1998,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas
10285,15030,3442428777,7,Einmal ist keinmal.,Janet Evanovich,1997,Goldmann
10286,109949,080696863X,10,300 Handcrafted Soaps: Great Melt &amp; Pour Projects,Marie Browning,2002,Sterling Publishing
10287,95992,0192835947,9,The Expedition of Humphry Clinker (Oxford World's Classics),Tobias Smollett,1998,Oxford University Press
10288,276231,0553130285,7,Overload,Arthur Hailey,0,Bantam Doubleday Dell
10289,276231,0440212561,8,Outlander,DIANA GABALDON,1992,Dell
10290,276231,0425147622,7,The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group
10291,276231,0425180638,4,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group
10292,276231,0553260960,10,"The Mammoth Hunters (Auel, Jean M. , Earth's Children.)",Jean M. Auel,1986,Bantam Books
10293,276231,0440217563,8,Voyager,DIANA GABALDON,1994,Dell
10294,276231,0345443683,7,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)",ANNE RICE,2003,Ballantine Books
10295,276231,0345441036,6,Black House,Stephen King,2002,Ballantine Books
10296,276231,039915079X,8,The Teeth of the Tiger,Tom Clancy,2003,G. P. Putnam's Sons
10297,69355,0806913681,7,Spirit Medicine: Native American Teachings to Awaken the Spirit,Wolf Moondance,1995,Sterling Publishing
10298,69355,1566199735,9,A Z Aromatherapy,Patricia Davis,0,Dorset House Publishing Co Inc
10299,69355,0385176007,10,The Constellations,Lloyd Motz,1988,Bantam Dell Pub Group
10300,69355,0064400042,8,On the Banks of Plum Creek,Laura Ingalls Wilder,1953,HarperTrophy
10301,69355,0871136791,8,Cold Mountain,Charles Frazier,1997,Atlantic Monthly Press
10302,69355,0312099045,10,Route 66 Postcards: Greetings from the Mother Road,Michael Wallis,1993,St. Martin's Press
10303,69355,1885211279,7,There's No Toilet Paper on the Road Less Traveled: The Best of Travel Humor and Misadventure (Travelers' Tales Guides),Doug Lansky,1998,Travelers' Tales Guides
10304,69355,0062502174,8,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1993,HarperSanFrancisco
10305,69355,0375422412,6,Three Junes,Julia Glass,2002,Pantheon Books
10306,183646,0684829975,9,The Vision of Emma Blau,Ursula Hegi,2000,Simon &amp; Schuster
10307,104636,0440129265,8,Passion's Promise,Danielle Steel,1977,Dell
10308,104636,0689823959,9,I Have Lived A Thousand Years: Growing Up In The Holocaust,Livia Bitton-Jackson,1999,Simon Pulse
10309,104636,0743448944,7,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2003,Pocket
10310,104636,0380709589,7,Dear Mr. Henshaw (Cleary Reissue),Beverly Cleary,2000,HarperTrophy
10311,104636,0345435796,5,The First Horseman,John Case,1999,Ballantine Books
10312,104636,0440214041,9,The Pelican Brief,John Grisham,1993,Dell
10313,104636,0446602612,10,The Poet,Michael Connelly,1997,Warner Books
10314,104636,034538184X,8,Degree of Guilt,Richard North Patterson,1995,Ballantine Books
10315,104636,0449221512,9,I Is for Innocent,Sue Grafton,1994,Fawcett Books
10316,104636,0312966970,9,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
10317,104636,0553280341,8,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
10318,104636,0312980140,9,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks
10319,104636,0425157628,6,Ceremony in Death (Eve Dallas Mysteries (Paperback)),J. D. Robb,1997,Berkley Publishing Group
10320,104636,0553571885,9,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
10321,104636,0440221501,9,Lightning,DANIELLE STEEL,1996,Dell
10322,104636,0064400042,9,On the Banks of Plum Creek,Laura Ingalls Wilder,1953,HarperTrophy
10323,104636,0064405176,9,Walk Two Moons,Sharon Creech,1996,HarperTrophy
10324,104636,0345386132,10,Eyes of a Child,Richard North Patterson,1996,Ballantine Books
10325,104636,0515102652,8,The Cat Who Talked to Ghosts,Lilian Jackson Braun,1996,Jove Books
10326,104636,0440176484,10,Secrets,DANIELLE STEEL,1986,Dell
10327,104636,0440224780,10,The Ranch,DANIELLE STEEL,1998,Dell
10328,104636,0439139600,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks
10329,104636,0671014919,9,My Gal Sunday,Mary Higgins Clark,2003,Pocket
10330,104636,055357230X,8,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1999,Bantam Books
10331,104636,0446604801,6,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
10332,104636,0553284789,9,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990,Bantam
10333,104636,0671004549,9,You Belong To Me,Mary Higgins Clark,1999,Pocket Books
10334,104636,0064400050,9,By the Shores of Silver Lake (Little House),Laura Ingalls Wilder,1953,HarperTrophy
10335,104636,0440205573,10,Star,Danielle Steel,1990,Dell
10336,104636,0440126894,8,Full Circle,Danielle Steel,1985,Dell
10337,104636,0553271636,9,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
10338,104636,0440220602,9,The Chamber,John Grisham,1995,Dell Publishing Company
10339,104636,0671867156,9,Pretend You Don't See Her,Mary Higgins Clark,1998,Pocket
10340,104636,0425192725,9,Q Is for Quarry,Sue Grafton,2003,Berkley Publishing Group
10341,104636,1558744150,5,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
10342,104636,0312950489,7,The Black Echo (Detective Harry Bosch Mysteries),Michael Connelly,1993,St. Martin's Press
10343,104636,0553213180,10,Anne's House of Dreams,L.M. MONTGOMERY,1983,Bantam Classics
10344,104636,140003065X,7,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA
10345,104636,0671867113,9,Moonlight Becomes You,Mary Higgins Clark,1997,Pocket
10346,104636,0553569635,7,Blood Test (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1995,Bantam Books
10347,104636,0064400034,8,Farmer Boy (Little House),Laura Ingalls Wilder,1953,HarperTrophy
10348,104636,0440167531,8,Palomino,DANIELLE STEEL,1985,Dell
10349,104636,0553571907,7,Mischief,Amanda Quick,1997,Bantam Books
10350,104636,0671759361,8,Pearl in the Mist (Landry),V.C. Andrews,1994,Pocket
10351,104636,0671534734,9,Unfinished Symphony (Logan),V.C. Andrews,1997,Pocket
10352,104636,0380774933,8,Keeper of the Heart,Johanna Lindsey,1993,Avon
10353,104636,0446607193,7,Unspeakable,Sandra Brown,1999,Warner Books
10354,104636,1558747060,9,"Chicken Soup for the Single's Soul - 101 Stories of Love and Inspiration for the Single, Divorced and Widowed",Jack Canfield,1999,Health Communications
10355,104636,0671793489,9,All Around the Town,Mary Higgins Clark,1993,Pocket Star
10356,104636,0515099546,8,The Cat Who Sniffed Glue,Lilian Jackson Braun,1996,Jove Books
10357,104636,044011585X,8,Crossings,DANIELLE STEEL,1987,Dell
10358,104636,0316235024,9,The Gift of Fear : Survival Signals That Protect Us from Violence,Gavin De Becker,1997,"Little, Brown"
10359,104636,0689808828,7,Hatchet,Gary Paulsen,1996,Aladdin
10360,104636,0671741209,9,Stranger Is Watching,Mary Higgins Clark,1991,Pocket
10361,104636,0743418131,8,Deck the Halls (Holiday Classics),Mary Higgins Clark,2002,Pocket
10362,104636,0440209412,9,Message from Nam,Danielle Steel,1991,Dell
10363,104636,0061090808,9,New York Dead,Stuart Woods,1992,HarperTorch
10364,104636,0553213148,9,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984,Bantam Classics
10365,203603,0786881356,8,Rules of the Net: On-Line Operating Instructions for Human Beings,Gerard Van Der Leun,1996,Hyperion Books
10366,10354,0060177241,8,The Thief of Always: A Fable,Clive Barker,1992,Harpercollins
10367,74026,038073298X,8,The Cure,Sonia Levitin,2000,HarperTrophy
10368,74026,0441918107,8,The Worthing Chronicle,Orson Scott Card,1983,Ace Books
10369,70918,0767902041,4,Tomcat in Love,Tim O'Brien,1999,Broadway Books
10370,41831,0394723600,8,Seizing our bodies: The politics of women's health,Claudia Dreifus,1977,Vintage Books
10371,41831,0060970200,8,Children of Alcoholism,Judith S. Seixas,1986,Perennial Currents
10372,245940,0140371745,9,"Roll of Thunder, Hear My Cry (Puffin Teenage Fiction S.)",Mildred D. Taylor,1994,Puffin Books
10373,245940,0140366687,8,Little Women (Puffin Classics),Louisa May Alcott,1995,Penguin USA
10374,251721,0373872593,6,"Hero In Her Heart (Love Inspired, No. 249)",Marta Perry,2004,Steeple Hill
10375,99196,0874516447,10,A David Huddle Reader: Selected Prose and Poetry (Bread Loaf Series of Contemporary Writers),David Huddle,1994,Univ Pr of New England
10376,245610,0743205820,6,Jinxed : A Regan Reilly Mystery,Carol Higgins Clark,2002,Scribner
10377,113663,0451116100,7,Women's Work,Anne Tolstoi,1982,New Amer Library (Mm)
10378,113663,0373226144,5,"Familiar Lullaby (Fear Familiar) (Harlequin Intrigue, No 614)",Caroline Burnes,2001,Harlequin
10379,59554,0060234970,10,The Magician's Nephew (rpkg) (Narnia),C. S. Lewis,1994,HarperCollins
10380,69808,2070401014,9,Le Premier Homme,Albert Camus,2000,Gallimard Jeunesse
10381,69808,2070394344,9,L'enfant et la riviÃ?Â¨re,Henri Bosco,1997,Gallimard
10382,2033,0764550039,7,Chess for Dummies,James  Eade,1996,For Dummies
10383,2033,0812533658,10,The Changed Man (Changed Man),Orson Scott Card,1992,Tor Books (Mm)
10384,2033,0812532961,8,Earthfall (Homecoming (Paperback)),Orson Scott Card,1996,Tor Books
10385,2033,0439139597,9,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic
10386,2033,0345337662,5,Interview with the Vampire,Anne Rice,1993,Ballantine Books
10387,2033,0886774004,10,"Arrow's Fall (The Heralds of Valdemar, Book 3)",Mercedes Lackey,1996,Daw Books
10388,2033,0451456734,10,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc
10389,2033,0812532597,8,The Memory of Earth (Homecoming (Paperback)),Orson Scott Card,1999,Tor Books
10390,2033,0836218787,10,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Bill Watterson,1991,Andrews McMeel Publishing
10391,2033,0765342987,10,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
10392,2033,0812575717,10,Ender's Shadow,Orson Scott Card,2000,Tor Books
10393,145558,2253029858,7,Le Vicomte pourfendu,Italo Calvino,1982,LGF
10394,276660,0583307841,8,ROBOT RACE (MICRO ADV 6),David Antony Kroft,1985,HarperCollins Publishers
10395,264311,067975833X,8,Confederates in the Attic : Dispatches from the Unfinished Civil War (Vintage Departures),TONY HORWITZ,1999,Vintage
10396,264311,0553275976,6,The Bonfire of the Vanities,Tom Wolfe,1988,Bantam Books
10397,264311,0679742115,5,Vox: A Novel,Nicholson Baker,1995,Vintage Books USA
10398,264311,0060987103,10,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books
10399,246114,3492233163,3,Was soll das alles? Gedanken eines Physikers.,Richard P. Feynman,2001,Piper
10400,37813,0330313371,5,The Body Politic (Pan Crime),Catherine Aird,1991,Pan Macmillan
10401,207936,0886776244,6,World Without End (Moontide &amp; Magic Rise),Sean Russell,1995,Daw Books
10402,46443,0590426893,8,Bxc Surprise Island,Gertrude Warner,0,Scholastic Inc
10403,46443,0789401444,8,Spot a Cat,Lucy Micklethwait,1995,Dorling Kindersley Publishing
10404,46443,014050169X,8,Blueberries for Sal (Picture Puffins),Robert McCloskey,1976,Puffin Books
10405,46443,0446310786,9,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
10406,46443,1400031354,8,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
10407,46443,0440219078,9,The Giver (21st Century Reference),LOIS LOWRY,1994,Laure Leaf
10408,181176,0918452821,8,Guide to Recovery,Herbert L Gravitz,1985,Learning Publications
10409,181176,0789427788,6,101 Essential Tips: Cooking With Spices (101 Essential Tips),Jill Norman,1998,Dorling Kindersley Publishing
10410,181176,0486227316,9,Gardner's Photographic Sketchbook of the Civil War,Alexander Gardner,1959,Dover Publications
10411,181176,0553051601,8,Johnny's Song/Poetry of a Vietnam Veteran,Steve Mason,1986,Bantam Books
10412,181176,034540288X,8,The Lost World,Michael Crichton,1996,Ballantine Books
10413,181176,0439136350,8,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic
10414,181176,014200023X,10,A Heart of Stone,Renate Dorrestein,2002,Penguin Books
10415,181176,0812542835,8,Reliquary,Douglas Preston,1998,Tor Books
10416,181176,0345353145,9,Sphere,MICHAEL CRICHTON,1988,Ballantine Books
10417,181176,0345404114,9,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
10418,181176,0399149821,8,Dirty Work,Stuart Woods,2003,Putnam Publishing Group
10419,181176,0439064864,9,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
10420,181176,067102731X,8,Every Dead Thing,John Connolly,2000,Pocket
10421,181176,0380804700,7,Partner in Crime,J.A. Jance,2003,Avon
10422,245174,0785269886,8,Be Angry [but Don't Blow It] &lt;i>maintaining Your Passion Without Losing Your Cool&lt;/i>,Lisa Bevere,2000,Nelson Books
10423,106280,0452266386,5,Middle Passage (Plume Contemporary Fiction),Charles Johnson,1991,Plume Books
10424,75560,006092411X,10,The Living : A Novel,Annie Dillard,1993,Perennial
10425,171846,1864500646,10,Lonely Planet Mongolia,Robert Storey,2001,Lonely Planet Publications
10426,181049,1852425164,7,Faithless,John L. Williams,1998,Consortium Book Sales &amp; Dist
10427,179955,0515136190,10,Once upon a Midnight,Nora Roberts,2003,Jove Books
10428,265591,8479272953,5,Ideas y Trucos Para Viajar,Matilde Muro,1998,Robin Book
10429,270256,0671013971,6,"The Two Front War (Star Trek New Frontier, No 3)",Peter David,1997,Star Trek
10430,252292,0843942630,9,The Thorn &amp; the Thistle,Julie Moffett,1997,Leisure Books
10431,129851,0060006897,9,Dirty Havana Trilogy : A Novel in Stories,Pedro Juan Gutierrez,2002,Ecco
10432,129851,0553579711,10,The Pill Book (8th ed),Harold M. Silverman,1998,Bantam Books
10433,129851,0684871688,8,All Quiet On The Orient Express: A Novel,Magnus Mills,2000,Touchstone
